File.Name	Precursors.Identified	Proteins.Identified	Total.Quantity	MS1.Signal	MS2.Signal	FWHM.Scans	FWHM.RT	Median.Mass.Acc.MS1	Median.Mass.Acc.MS1.Corrected	Median.Mass.Acc.MS2	Median.Mass.Acc.MS2.Corrected	MS2.Mass.Instability	Normalisation.Instability	Median.RT.Prediction.Acc	Average.Peptide.Length	Average.Peptide.Charge	Average.Missed.Tryptic.Cleavages	Group	Filename	Subfolder	Root	Peptides.Identified	Organism	Taxonomic ID (NCBI)	Database	Proteome_ID	Strain_ID_Experiment	Strain_ID_UniProt	Total.Protein.Number.Ref	Protein.Identification.Rate
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Staphylococcus_capitis_subsp_urealyticus_70_1-26-2024_4678.d	7227	933	59892000.0	1879421161	22183191216	2.517	0.03	4.43029	1.1587	6.01992	2.6264	0	0	0.0477063	13.092	2.357	0.214	200SPD_DIA	282_Staphylococcus_capitis_ssp_urealyticus_DSM6717_DIA200_4678_report.stats.tsv	282_Staphylococcus_capitis_ssp_urealyticus_DSM6717_DIA200_4678	Probe 1-96_200SPD_diaPASEF_diann_res	6602	Staphylococcus capitis_ssp_urealyticus	74703	UniProt	UP000550736	DSM 6717(T)	"""12-86"""	2537	36.775719353567204
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Staphylococcus_pasteuri__72_1-26-2024_4682.d	6163	856	103624000.0	3148952333	41329817388	2.748	0.033	4.30024	1.03051	5.91179	2.29655	0	0	0.050621	12.914	2.364	0.243	200SPD_DIA	283_Staphylococcus_pasteuri_DSM10656_DIA200_4682_report.stats.tsv	283_Staphylococcus_pasteuri_DSM10656_DIA200_4682	Probe 1-96_200SPD_diaPASEF_diann_res	5493	Staphylococcus pasteuri	45972	UniProt	UP000261016	DSM 10656(T)	OM08-17AT	2545	33.63457760314342
/Probe 1-96_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Staphylococcus_pasteuri__75_1-26-2024_4688.d	3676	624	27406700.0	1517197035	17199738718	2.686	0.032	4.08386	1.16002	5.47986	2.61258	0	0	0.0471253	12.678	2.317	0.18	200SPD_DIA	284_Staphylococcus_pasteuri_DSM10657_DIA200_4688_report.stats.tsv	284_Staphylococcus_pasteuri_DSM10657_DIA200_4688	Probe 1-96_200SPD_diaPASEF_diann_res	3386	Staphylococcus pasteuri	45972	UniProt	UP000261016	DSM 10657	OM08-17AT	2545	24.518664047151276
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Achromobacter_xylosoxidans__183_3-23-2024_6206.d	11753	1800	458913000.0	10336201879	202707111930	2.926	0.035	2.08901	1.31631	3.0399	1.68908	0	0	0.0521151	13.63	2.335	0.156	200SPD_DIA	001_Achromobacter_xylosoxidans_HST_62_DIA200_6206_report.stats.tsv	001_Achromobacter_xylosoxidans_HST_62_DIA200_6206	Probe 97-192_200SPD_diaPASEF_diann_res	10436	Achromobacter xylosoxidans	85698	UniProt	UP000060602	HST 62	FDAARGOS_147	6134	29.344636452559502
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Acinetobacter_baumannii_142_3-23-2024_6124.d	15453	1759	776909000.0	12278485678	267564401340	3.003	0.036	4.09266	1.51748	5.19186	1.74351	0	0	0.0555703	14.206	2.382	0.199	200SPD_DIA	003_Acinetobacter_baumannii_DSM30011_DIA200_6124_report.stats.tsv	003_Acinetobacter_baumannii_DSM30011_DIA200_6124	Probe 97-192_200SPD_diaPASEF_diann_res	13316	Acinetobacter baumannii	470	UniProt	UP000005740	DSM 30011	DSM 30007	3765	46.71978751660026
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Aeromonas_hydrophila_subsp._hydrophila_181_3-23-2024_6202.d	15254	1896	401154000.0	8419981383	142081325960	2.755	0.033	2.4385	1.22497	3.35368	1.88544	0	0	0.0506175	13.771	2.362	0.152	200SPD_DIA	004_Aeromonas_hydrophila_ssp_hydrophila_DSM30183_DIA200_6202_report.stats.tsv	004_Aeromonas_hydrophila_ssp_hydrophila_DSM30183_DIA200_6202	Probe 97-192_200SPD_diaPASEF_diann_res	13591	Aeromonas hydrophila_ssp_hydrophila	196023	UniProt	UP000000756	DSM 30183	DSM 30187	4121	46.008250424654214
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_atrophaeus__165_3-23-2024_6170.d	6282	1075	367515000.0	10093722536	195821093514	2.939	0.036	2.61336	1.36413	3.91821	1.58889	0	0	0.0531467	13.114	2.322	0.184	200SPD_DIA	014_Bacillus_atrophaeus_LSSC3_DIA200_6170_report.stats.tsv	014_Bacillus_atrophaeus_LSSC3_DIA200_6170	Probe 97-192_200SPD_diaPASEF_diann_res	5459	Bacillus atrophaeus	1452	UniProt	UP000001570	LSSC3	168	4260	25.234741784037556
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_cereus__153_3-23-2024_6146.d	12126	1518	710429000.0	11906871759	259957242600	2.902	0.035	3.00211	1.57729	4.14063	1.57951	0	0	0.0519857	13.75	2.358	0.207	200SPD_DIA	016_Bacillus_cereus_ATCC10987_DIA200_6146_report.stats.tsv	016_Bacillus_cereus_ATCC10987_DIA200_6146	Probe 97-192_200SPD_diaPASEF_diann_res	10438	Bacillus cereus	1396	UniProt	UP000001417	ATCC 10987	ATCC 14579	5240	28.969465648854964
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_atrophaeus_151_3-23-2024_6142.d	6463	1174	379046000.0	10715296730	216648557010	3.032	0.037	3.17265	1.36202	4.20091	1.50521	0	0	0.0513356	13.032	2.299	0.175	200SPD_DIA	018_Bacillus_atrophaeus_GBSC56_DIA200_6142_report.stats.tsv	018_Bacillus_atrophaeus_GBSC56_DIA200_6142	Probe 97-192_200SPD_diaPASEF_diann_res	5658	Bacillus atrophaeus	1452	UniProt	UP000001570	GBSC56	168	4260	27.55868544600939
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_atrophaeus_146_3-23-2024_6132.d	6620	1125	462290000.0	12064165224	263889052354	2.991	0.036	3.17688	1.42415	4.39101	1.50981	0	0	0.0568094	13.23	2.313	0.19	200SPD_DIA	019_Bacillus_atrophaeus_NMTD54_DIA200_6132_report.stats.tsv	019_Bacillus_atrophaeus_NMTD54_DIA200_6132	Probe 97-192_200SPD_diaPASEF_diann_res	5727	Bacillus atrophaeus	1452	UniProt	UP000001570	NMTD54	168	4260	26.408450704225352
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_atrophaeus_161_3-23-2024_6162.d	5563	1010	274978000.0	9700135349	182113250772	3.007	0.036	2.72945	1.26486	3.97118	1.55115	0	0	0.0536432	13.044	2.307	0.172	200SPD_DIA	020_Bacillus_atrophaeus_TS1_DIA200_6162_report.stats.tsv	020_Bacillus_atrophaeus_TS1_DIA200_6162	Probe 97-192_200SPD_diaPASEF_diann_res	4887	Bacillus atrophaeus	1452	UniProt	UP000001570	TS1	168	4260	23.708920187793428
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_cereus__134_3-23-2024_6108.d	14642	1744	609745000.0	10383292370	204863428250	2.875	0.035	4.26103	1.31512	5.48014	1.74147	0	0	0.0487139	13.617	2.342	0.206	200SPD_DIA	024_Bacillus_cereus_DSM31_DIA200_6108_report.stats.tsv	024_Bacillus_cereus_DSM31_DIA200_6108	Probe 97-192_200SPD_diaPASEF_diann_res	12895	Bacillus cereus	1396	UniProt	UP000001417	DSM 31	ATCC 14579	5240	33.2824427480916
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_halotolerans_145_3-23-2024_6130.d	16402	1786	712926000.0	10793345803	219719766594	2.847	0.034	4.19262	1.37166	5.09101	1.70038	0	0	0.0549243	13.771	2.358	0.196	200SPD_DIA	026_Bacillus_halotolerans_LNXM37_DIA200_6130_report.stats.tsv	026_Bacillus_halotolerans_LNXM37_DIA200_6130	Probe 97-192_200SPD_diaPASEF_diann_res	14269	Bacillus halotolerans	260554	UniProt	UP000234803	LNXM37	V48-19	4109	43.4655633974203
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_safensis_166_3-23-2024_6172.d	14232	1641	728985000.0	11706640286	250319539404	2.904	0.035	2.40733	1.49486	3.34544	1.63219	0	0	0.0526237	13.839	2.38	0.208	200SPD_DIA	028_Bacillus_safensis_GBSW22_DIA200_6172_report.stats.tsv	028_Bacillus_safensis_GBSW22_DIA200_6172	Probe 97-192_200SPD_diaPASEF_diann_res	12184	Bacillus safensis	561879	UniProt	UP000325032	GBSW22	PgKB20	3746	43.80672717565403
200SPD_dia/030_Bacillus_sp._LLTC93_DIA200_6126.d	12994	783	549930000.0	10936408270	224543230448	2.858	0.035	3.871	1.36425	5.05111	1.78495	0	0	0.0591535	13.372	2.339	0.198	200SPD_DIA	030_Bacillus_sp._LLTC93_DIA200_6126_report.stats.tsv	030_Bacillus_sp._LLTC93_DIA200_6126	Probe 97-192_200SPD_diaPASEF_diann_res	11363	Bacillus sp.	2108274	UniProt	UP000239823	LLTC93	LLTC93	3812	20.540398740818468
200SPD_dia/032_Bacillus_sp._RJGP41_DIA200_6174.d	12642	859	558783000.0	10188690262	198134639880	2.843	0.034	2.42159	1.40955	3.58517	1.73305	0	0	0.0549944	13.289	2.313	0.17	200SPD_DIA	032_Bacillus_sp._RJGP41_DIA200_6174_report.stats.tsv	032_Bacillus_sp._RJGP41_DIA200_6174	Probe 97-192_200SPD_diaPASEF_diann_res	11149	Bacillus sp.	2108534	UniProt	UP000239042	RJGP41	RJGP41	5072	16.936119873817034
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_subtilis_ssp._subtilis_154_3-23-2024_6148.d	15941	1791	692395000.0	10640115645	211619898334	2.903	0.035	3.4233	1.3246	4.56565	1.71377	0	0	0.0535046	13.722	2.36	0.199	200SPD_DIA	034_Bacillus_subtilis_ssp_subtilis_SYST2_DIA200_6148_report.stats.tsv	034_Bacillus_subtilis_ssp_subtilis_SYST2_DIA200_6148	Probe 97-192_200SPD_diaPASEF_diann_res	13873	Bacillus subtilis_ssp_subtilis	135461	UniProt	UP000001570	SYST2	168	4260	42.04225352112676
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_subtilis_ssp._subtilis_157_3-23-2024_6154.d	15524	1789	820793000.0	11523909060	242704628252	2.981	0.036	2.7741	1.41843	3.93134	1.61901	0	0	0.0537612	13.878	2.369	0.205	200SPD_DIA	036_Bacillus_subtilis_ssp_subtilis_NMSX4_DIA200_6154_report.stats.tsv	036_Bacillus_subtilis_ssp_subtilis_NMSX4_DIA200_6154	Probe 97-192_200SPD_diaPASEF_diann_res	13456	Bacillus subtilis_ssp_subtilis	135461	UniProt	UP000001570	NMSX4	168	4260	41.99530516431925
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_subtilis__148_3-23-2024_6136.d	17466	1821	793862000.0	11585188793	245296779234	2.861	0.035	3.40629	1.44093	4.60404	1.72005	0	0	0.0528563	13.829	2.36	0.203	200SPD_DIA	038_Bacillus_subtilis_DSM10_DIA200_6136_report.stats.tsv	038_Bacillus_subtilis_DSM10_DIA200_6136	Probe 97-192_200SPD_diaPASEF_diann_res	15126	Bacillus subtilis	1423	UniProt	UP000306535	DSM 10	DSM 10	4390	41.48063781321184
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_thuringiensis_164_3-23-2024_6168.d	10938	1407	566367000.0	10803685435	220648469458	2.93	0.035	2.60011	1.33346	3.80683	1.54524	0	0	0.0491082	13.613	2.35	0.197	200SPD_DIA	040_Bacillus_thuringiensis_GBAC46_DIA200_6168_report.stats.tsv	040_Bacillus_thuringiensis_GBAC46_DIA200_6168	Probe 97-192_200SPD_diaPASEF_diann_res	9499	Bacillus thuringiensis	1428	UniProt	UP000195991	GBAC46	IEBC_T61001	6099	23.06935563207083
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_thuringiensis_160_3-23-2024_6160.d	11169	1391	528255000.0	10143567306	200762940942	2.951	0.036	2.60657	1.31228	3.65331	1.60259	0	0	0.0507501	13.675	2.353	0.192	200SPD_DIA	042_Bacillus_thuringiensis_NMTD81_DIA200_6160_report.stats.tsv	042_Bacillus_thuringiensis_NMTD81_DIA200_6160	Probe 97-192_200SPD_diaPASEF_diann_res	9734	Bacillus thuringiensis	1428	UniProt	UP000195991	NMTD81	IEBC_T61001	6099	22.807017543859647
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_velezensis_162_3-23-2024_6164.d	11815	1426	469327000.0	9604857758	179307676648	2.922	0.035	3.21039	1.30291	4.0172	1.80548	0	0	0.0521293	13.532	2.342	0.188	200SPD_DIA	044_Bacillus_velezensis_GBSW11_DIA200_6164_report.stats.tsv	044_Bacillus_velezensis_GBSW11_DIA200_6164	Probe 97-192_200SPD_diaPASEF_diann_res	10407	Bacillus velezensis	492670	UniProt	UP000180036	GBSW11	K2	3790	37.62532981530343
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Burkholderia_cepacia__114_3-22-2024_6068.d	9307	1645	430788000.0	11085511940	223203526674	3.102	0.038	3.15359	1.46288	4.22576	1.58407	0	0	0.0483711	13.236	2.285	0.148	200SPD_DIA	045_Burkholderia_cepacia_DSM50181_DIA200_6068_report.stats.tsv	045_Burkholderia_cepacia_DSM50181_DIA200_6068	Probe 97-192_200SPD_diaPASEF_diann_res	8321	Burkholderia cepacia	292	UniProt	UP000002287	DSM 50181	R1808	7409	22.20272641382103
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_velezensis__141_3-23-2024_6122.d	11961	1416	528052000.0	10339452776	204278751860	2.902	0.035	4.23683	1.34297	5.26599	1.80367	0	0	0.0526458	13.547	2.352	0.22	200SPD_DIA	046_Bacillus_velezensis_DSM23117_DIA200_6122_report.stats.tsv	046_Bacillus_velezensis_DSM23117_DIA200_6122	Probe 97-192_200SPD_diaPASEF_diann_res	10480	Bacillus velezensis	492670	UniProt	UP000180036	DSM23117	K2	3790	37.361477572559366
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_wiedmannii_156_3-23-2024_6152.d	14637	1697	647542000.0	10085602083	196879479504	2.857	0.035	3.34279	1.42463	4.70038	1.71565	0	0	0.0521993	13.687	2.359	0.197	200SPD_DIA	048_Bacillus_wiedmannii_GBSC29_DIA200_6152_report.stats.tsv	048_Bacillus_wiedmannii_GBSC29_DIA200_6152	Probe 97-192_200SPD_diaPASEF_diann_res	12778	Bacillus wiedmannii	1890302	UniProt	UP000221415	GBSC29	AFS078153	5753	29.497653398227015
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_wiedmannii_158_3-23-2024_6156.d	13918	1608	708250000.0	10970016622	225257102754	2.965	0.036	2.49769	1.44122	3.70697	1.66713	0	0	0.0554299	13.863	2.365	0.202	200SPD_DIA	050_Bacillus_wiedmannii_GBSC45_DIA200_6156_report.stats.tsv	050_Bacillus_wiedmannii_GBSC45_DIA200_6156	Probe 97-192_200SPD_diaPASEF_diann_res	12051	Bacillus wiedmannii	1890302	UniProt	UP000221415	GBSC45	AFS078153	5753	27.950634451590474
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Campylobacter_coli_111_3-22-2024_6062.d	12939	1209	656040000.0	11287901476	225028215660	2.909	0.035	2.84572	1.40451	3.80849	1.6048	0	0	0.0512732	13.11	2.299	0.218	200SPD_DIA	051_Campylobacter_coli_DSM4689_DIA200_6062_report.stats.tsv	051_Campylobacter_coli_DSM4689_DIA200_6062	Probe 97-192_200SPD_diaPASEF_diann_res	11324	Campylobacter coli	195	UniProt	UP000361993	DSM 4689(T)	NC_C6016	1916	63.100208768267215
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_wiedmannii_159_3-23-2024_6158.d	14105	1633	679206000.0	10710546066	218592519694	2.898	0.035	2.8078	1.33718	3.90322	1.77077	0	0	0.0498343	13.787	2.361	0.203	200SPD_DIA	052_Bacillus_wiedmannii_LLCG23_DIA200_6158_report.stats.tsv	052_Bacillus_wiedmannii_LLCG23_DIA200_6158	Probe 97-192_200SPD_diaPASEF_diann_res	12210	Bacillus wiedmannii	1890302	UniProt	UP000221415	LLCG23	AFS078153	5753	28.385190335477144
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Campylobacter_coli_116_3-22-2024_6072.d	12015	1193	564817000.0	10295295866	188520259052	2.924	0.035	3.54339	1.53937	4.40102	1.62281	0	0	0.0520917	12.742	2.247	0.174	200SPD_DIA	053_Campylobacter_coli_DSM24132_DIA200_6072_report.stats.tsv	053_Campylobacter_coli_DSM24132_DIA200_6072	Probe 97-192_200SPD_diaPASEF_diann_res	10752	Campylobacter coli	195	UniProt	UP000361993	DSM 24132	NC_C6016	1916	62.265135699373694
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_wiedmannii_155_3-23-2024_6150.d	13744	1606	617594000.0	9924047163	191792033168	2.931	0.035	3.45146	1.35237	4.74968	1.61279	0	0	0.0524699	13.626	2.352	0.199	200SPD_DIA	054_Bacillus_wiedmannii_NMSL88_DIA200_6150_report.stats.tsv	054_Bacillus_wiedmannii_NMSL88_DIA200_6150	Probe 97-192_200SPD_diaPASEF_diann_res	11950	Bacillus wiedmannii	1890302	UniProt	UP000221415	NMSL88	AFS078153	5753	27.915869980879542
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Campylobacter_jejuni_118_3-22-2024_6076.d	11317	1131	558159000.0	11340189202	223322609272	2.914	0.035	3.60008	1.42306	4.82255	1.66043	0	0	0.0532022	12.92	2.273	0.207	200SPD_DIA	056_Campylobacter_jejuni_DSM24114_DIA200_6076_report.stats.tsv	056_Campylobacter_jejuni_DSM24114_DIA200_6076	Probe 97-192_200SPD_diaPASEF_diann_res	9967	Campylobacter jejuni	197	UniProt	UP000000799	DSM 24114	ATCC 700819	1623	69.68576709796673
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bacillus_wiedmannii_163_3-23-2024_6166.d	14014	1658	617497000.0	10453553933	209363513340	2.799	0.034	2.28713	1.33722	3.44821	1.72585	0	0	0.0534789	13.736	2.36	0.194	200SPD_DIA	057_Bacillus_wiedmannii_NMSW23_DIA200_6166_report.stats.tsv	057_Bacillus_wiedmannii_NMSW23_DIA200_6166	Probe 97-192_200SPD_diaPASEF_diann_res	12215	Bacillus wiedmannii	1890302	UniProt	UP000221415	NMSW23	AFS078153	5753	28.81974621936381
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Burkholderia_cepacia__150_3-23-2024_6140.d	10567	1570	524372000.0	11135845604	229485609336	3.044	0.037	3.33652	1.54262	4.47842	1.63225	0	0	0.0505311	13.483	2.325	0.165	200SPD_DIA	058_Burkholderia_cepacia_DSM7288_DIA200_6140_report.stats.tsv	058_Burkholderia_cepacia_DSM7288_DIA200_6140	Probe 97-192_200SPD_diaPASEF_diann_res	9279	Burkholderia cepacia	292	UniProt	UP000002287	DSM 7288(T)	R1808	7409	21.190444054528275
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Citrobacter_freundii_147_3-23-2024_6134.d	9007	1457	583239000.0	12258495211	270374240826	2.969	0.036	3.04802	1.60798	4.32759	1.54131	0	0	0.0506614	13.505	2.326	0.17	200SPD_DIA	060_Citrobacter_freundii_DSM30039_DIA200_6134_report.stats.tsv	060_Citrobacter_freundii_DSM30039_DIA200_6134	Probe 97-192_200SPD_diaPASEF_diann_res	7763	Citrobacter freundii	546	UniProt	UP000001889	DSM 30039(T)	ICC168	4792	30.40484140233723
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Enterobacter_cloacae__136_3-23-2024_6112.d	11961	1675	611881000.0	11947975589	259690602340	3.004	0.036	4.27196	1.49123	5.48099	1.71111	0	0	0.0534839	13.649	2.335	0.182	200SPD_DIA	062_Enterobacter_quasiroggenkampii_E34_DIA200_6112_report.stats.tsv	062_Enterobacter_quasiroggenkampii_E34_DIA200_6112	Probe 97-192_200SPD_diaPASEF_diann_res	10455	Enterobacter quasiroggenkampii	550	UniProt	UP001161707	E34	GD03711	5248	31.916920731707314
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Clostridioides_difficile_124_3-22-2024_6088.d	12510	1404	625703000.0	11424808818	231218372632	2.894	0.035	4.21377	1.50492	5.37163	1.61037	0	0	0.0517079	13.578	2.309	0.253	200SPD_DIA	067_Clostridioides_difficile_DSM12056_DIA200_6088_report.stats.tsv	067_Clostridioides_difficile_DSM12056_DIA200_6088	Probe 97-192_200SPD_diaPASEF_diann_res	11031	Clostridioides difficile	1496	UniProt	UP000001978	DSM 12056	strain 630	3762	37.32057416267943
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Bordetella_pertussis_99_3-22-2024_6038.d	14542	1668	605579000.0	11651572663	230778607404	2.78	0.034	1.87606	1.59074	2.82509	1.84863	0	0	0.0499413	13.964	2.332	0.163	200SPD_DIA	068_Bordetella_pertussis_DSM4924_DIA200_6038_report.stats.tsv	068_Bordetella_pertussis_DSM4924_DIA200_6038	Probe 97-192_200SPD_diaPASEF_diann_res	12640	Bordetella pertussis	520	UniProt	UP000002676	DSM 4924	NCTC 13251	3258	51.19705340699816
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Brevundimonas_intermedia_98_3-22-2024_6036.d	7319	1167	521263000.0	13040393971	280515128892	3.063	0.037	1.76922	1.57476	2.61751	1.46479	0	0	0.0494557	13.642	2.316	0.175	200SPD_DIA	074_Brevundimonas_intermedia_DSM4732_DIA200_6036_report.stats.tsv	074_Brevundimonas_intermedia_DSM4732_DIA200_6036	Probe 97-192_200SPD_diaPASEF_diann_res	6359	Brevundimonas intermedia	74315	UniProt	UP000298216	DSM 4732(T)	B-10	3176	36.74433249370277
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Clostridium_perfringens__105_3-22-2024_6050.d	13309	1353	848562000.0	12724728692	268221778054	2.875	0.035	1.90625	1.61188	2.94356	1.64125	0	0	0.0533199	13.496	2.296	0.251	200SPD_DIA	075_Clostridium_perfringens_DSM756_DIA200_6050_report.stats.tsv	075_Clostridium_perfringens_DSM756_DIA200_6050	Probe 97-192_200SPD_diaPASEF_diann_res	11599	Clostridium perfringens	1502	UniProt	UP000001823	DSM 756(T)	DSM 756	2873	47.0936303515489
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Clostridium_perfringens__125_3-22-2024_6090.d	10867	1265	711043000.0	11660131401	240228934130	3.013	0.036	4.29729	1.55044	5.42001	1.56258	0	0	0.0513588	13.4	2.295	0.237	200SPD_DIA	077_Clostridium_perfringens_DSM798_DIA200_6090_report.stats.tsv	077_Clostridium_perfringens_DSM798_DIA200_6090	Probe 97-192_200SPD_diaPASEF_diann_res	9614	Clostridium perfringens	1502	UniProt	UP000000818	DSM 798	strain 13	2721	46.490260933480336
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Clostridium_tetani__128_3-22-2024_6096.d	10775	1170	654298000.0	12486580386	266434899168	2.913	0.035	4.05078	1.59287	5.08977	1.5992	0	0	0.0571989	13.505	2.294	0.242	200SPD_DIA	079_Clostridium_tetani_DSM11744_DIA200_6096_report.stats.tsv	079_Clostridium_tetani_DSM11744_DIA200_6096	Probe 97-192_200SPD_diaPASEF_diann_res	9515	Clostridium tetani	1513	UniProt	UP000001412	DSM 11744	E88	2415	48.4472049689441
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Clostridium_tetani__103_3-22-2024_6046.d	11115	1204	702628000.0	12954422925	272439957938	2.932	0.035	1.85851	1.62031	2.96131	1.66053	0	0	0.0554082	13.406	2.28	0.232	200SPD_DIA	080_Clostridium_tetani_DSM11745_DIA200_6046_report.stats.tsv	080_Clostridium_tetani_DSM11745_DIA200_6046	Probe 97-192_200SPD_diaPASEF_diann_res	9801	Clostridium tetani	1513	UniProt	UP000001412	DSM 11745	E88	2415	49.85507246376812
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Cutibacterium_acnes_subsp._acnes_101_3-22-2024_6042.d	11881	1339	563407000.0	10479491172	193678105514	2.809	0.034	2.08623	1.28251	2.88552	1.57685	0	0	0.0509881	14.242	2.383	0.179	200SPD_DIA	082_Cutibacterium_acnes_ssp_acnes_DSM1897_DIA200_6042_report.stats.tsv	082_Cutibacterium_acnes_ssp_acnes_DSM1897_DIA200_6042	Probe 97-192_200SPD_diaPASEF_diann_res	10175	Cutibacterium acnes_ssp_acnes	1734925	UniProt	UP000000603	DSM 1897(T)	DSM 16379	2294	58.369659982563206
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Cutibacterium_acnes_subsp._acnes_102_3-22-2024_6044.d	13402	1464	611269000.0	11419436014	219458642020	2.844	0.034	1.95413	1.36678	2.79834	1.61952	0	0	0.0538985	14.282	2.383	0.183	200SPD_DIA	083_Cutibacterium_acnes_ssp_acnes_DSM16379_DIA200_6044_report.stats.tsv	083_Cutibacterium_acnes_ssp_acnes_DSM16379_DIA200_6044	Probe 97-192_200SPD_diaPASEF_diann_res	11435	Cutibacterium acnes_ssp_acnes	1734925	UniProt	UP000000603	DSM 16379	DSM 16379	2294	63.818657367044466
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Cutibacterium_acnes_subsp._acnes_104_3-22-2024_6048.d	11638	1366	676720000.0	11993524057	244251578986	2.965	0.036	1.86609	1.44569	2.96858	1.6463	0	0	0.0570994	14.259	2.383	0.187	200SPD_DIA	084_Cutibacterium_acnes_ssp_acnes_DSM108415_DIA200_6048_report.stats.tsv	084_Cutibacterium_acnes_ssp_acnes_DSM108415_DIA200_6048	Probe 97-192_200SPD_diaPASEF_diann_res	9925	Cutibacterium acnes_ssp_acnes	1734925	UniProt	UP000000603	DSM 108415	DSM 16379	2294	59.54664341761116
/Probe 97-192_200SPD_diaPASEF/BacLandscape_200SPD_diaPASEF_Cutibacterium_granulosum__126_3-22-2024_6092.d	12439	1386	748998000.0	12399962828	270475950996	2.914	0.035	4.97809	1.47984	6.05901	1.67056	0	0	0.0530949	14.482	2.402	0.19	200SPD_DIA	085_Cutibacterium_granulosum_DSM20700_DIA200_6092_report.stats.tsv	085_Cutibacterium_granulosum_DSM20700_DIA200_6092	Probe 97-192_200SPD_diaPASEF_diann_res	10539	Cutibacterium granulosum	33011	UniProt	UP000016307	DSM 20700(T)	DSM 20700	1962	70.64220183486239
